press_name,series_id,press_rating
Les Inrockuptibles,20198,3.5
Première,20198,3.5
Critictoo,20198,3.0
Le Figaro Magazine,20198,3.0
Le Point,20198,3.0
Ouest France,20198,3.0
Vanity Fair,20198,3.0
20 Minutes,20198,2.5
L'Express,20198,2.5
Ecran Large,20198,2.0
Télérama,20198,2.0
aVoir-aLire.com,20198,2.0
Le Monde,20198,1.0
DailyMars,10224,4.0
Le Monde,10224,4.0
Le Parisien,10224,4.0
Télé Loisirs,10224,4.0
Télérama,10224,4.0
Les Inrockuptibles,10224,3.0
Rolling Stone,10224,3.0
San Francisco Chronicle,19647,5.0
St. Louis Post-Dispatch,19647,5.0
Los Angeles Times,19647,4.0
Colorado Springs Gazette,19647,3.5
Variety,19647,3.0
indieWIRE,19647,3.0
Boston Herald,19647,2.5
Washington Post,19647,2.5
Ecran Large,18040,2.5
L'Express,18040,2.0
Le Figaro,18040,2.0
Paris Match,18040,2.0
Télé Loisirs,18040,2.0
20 Minutes,18040,1.5
Les Inrockuptibles,18040,1.5
Ouest France,18040,1.5
Le Monde,18040,1.0
Télérama,18040,1.0
Le Parisien,24434,4.0
Le Journal du Geek,24434,3.5
Les Inrockuptibles,24434,3.0
Ecran Large,24434,2.5
Télérama,24434,2.0
Première,22512,4.0
Télé Loisirs,22512,4.0
L'Express,22512,3.0
Ecran Large,22512,2.5
Le Monde,22512,2.5
Le Figaro Magazine,22512,2.0
L'Obs,22512,1.5
Vanity Fair,22512,1.5
DailyMars,22512,1.0
Télérama,22512,1.0
Collider,22150,5.0
Variety,22150,5.0
Washington Post,22150,5.0
Variety,28277,3.5
Le Parisien,28277,3.0
Ecran Large,28277,2.5
Le Figaro Magazine,19941,4.5
DailyMars,19941,4.0
Les Inrockuptibles,19941,4.0
Paris Match,19941,4.0
Télé Loisirs,19941,4.0
Télérama,19941,4.0
Entertainment weekly,17264,4.5
Critictoo,17264,4.0
DailyMars,17264,4.0
Los Angeles Times,17264,4.0
New York Times,17264,4.0
Paris Match,17264,4.0
Slate,17264,4.0
The A.V. Club,17264,4.0
The Hollywood Reporter,17264,4.0
Télé Loisirs,17264,4.0
Variety,17264,4.0
Washington Post,17264,4.0
Boston Herald,17264,3.5
Le Figaro,17264,3.5
Télérama,17264,3.5
20 Minutes,17264,3.0
Le Parisien,17264,3.0
New York Daily News,17264,3.0
Season One,17264,2.5
Le Parisien,22848,4.0
The Wrap,22848,4.0
Première,22848,3.0
Télérama,22848,2.5
Libération,22848,2.0
The Hollywood Reporter,22848,2.0
Boston Globe,7556,5.0
Philadelphia Inquirer,7556,5.0
San Jose Mercury News,7556,5.0
TV Guide,7556,5.0
USA Today,7556,5.0
Boston Herald,7556,4.0
Los Angeles Times,7556,4.0
Zap2It,7556,4.0
Hitfix,7556,3.0
Pop Matters,7556,3.0
San Francisco Chronicle,7556,3.0
TV Squad,7556,3.0
Los Angeles Times,22906,4.0
RogerEbert.com,22906,4.0
Hollywood Reporter,22906,3.5
Variety,22906,3.5
Les Inrockuptibles,22906,3.0
indieWIRE,22906,3.0
Le Parisien,29436,4.5
Télérama,29436,4.0
Les Inrockuptibles,29436,3.5
Marianne,29436,3.5
Le Monde,29436,3.0
Télé Loisirs,29436,3.0
Libération,29436,2.5
Le Figaro,29436,1.5
20 Minutes,26769,4.0
Le Parisien,26769,4.0
Première,26769,3.5
Télérama,26769,3.5
La Voix du Nord,26769,3.0
The A.V. Club,23856,4.5
Première,23856,4.0
Télérama,23856,4.0
Vanity Fair,23856,4.0
Les Inrockuptibles,23856,3.0
The Hollywood Reporter,23856,3.0
The Independent,23856,3.0
San Francisco Chronicle,18968,5.0
Vulture,18968,4.5
Entertainment weekly,18968,4.0
Washington Post,18968,4.0
We Got This Covered,18968,4.0
Los Angeles Times,18968,3.5
Yahoo TV,18968,3.0
The Daily Beast,18968,2.5
Variety,18968,2.0
The Hollywood Reporter,18968,1.5
Paris Match,23279,4.5
Elle,23279,4.0
Le Figaro,23279,4.0
Télé 7 Jours,23279,4.0
20 Minutes,23279,3.5
Le Monde,23279,3.5
Télé Câble Sat,23279,3.5
La Croix,23279,3.0
Le Parisien,23279,3.0
Télérama,23279,3.0
Collider,19873,5.0
New York Times,19873,5.0
The A.V. Club,19873,5.0
Vulture,19873,5.0
Yahoo TV,19873,5.0
Brain Damaged,19873,4.5
L'Express,19873,4.5
Salon.com,19873,4.5
Sud Ouest,19873,4.5
The Hollywood Reporter,19873,4.5
Télérama,19873,4.5
20 Minutes,19873,4.0
Pittsburg Post-Gazette,19873,4.0
Slant Magazine,19873,4.0
The Detroit News,19873,4.0
USA Today,19873,4.0
Le Monde,19873,3.5
Les Inrockuptibles,19873,3.5
Los Angeles Times,19873,3.5
Critictoo,19873,3.0
Slate,19873,3.0
L'Express,23664,4.0
L'Humanité,23664,3.5
Le Figaro,23664,4.0
Le Monde,23664,4.0
Le Parisien,23664,4.0
Première,23664,3.5
Télérama,23664,3.5
Les Inrockuptibles,23664,3.0
Hitfix,11461,5.0
RogerEbert.com,11461,5.0
San Jose Mercury News,11461,5.0
Wall Street Journal,11461,5.0
Washington Post,11461,5.0
Le Monde,11461,4.5
Télérama,11461,4.5
Vulture,11461,4.5
20 Minutes,11461,4.0
Brain Damaged,11461,4.0
Critictoo,11461,4.0
DailyMars,11461,4.0
Ecran Large,11461,4.0
L'Obs,11461,4.0
Le Point,11461,4.0
Les Inrockuptibles,11461,4.0
Paris Match,11461,4.0
The Hollywood Reporter,11461,4.0
Time,11461,4.0
Boston Herald,11461,2.5
Pittsburg Post-Gazette,19713,4.0
Vulture,19713,4.0
Washington Post,19713,4.0
Hitfix,19713,3.5
New York Times,19713,3.5
Newsday,19713,3.5
The Hollywood Reporter,19713,3.5
St. Louis Post-Dispatch,19713,3.0
We Got This Covered,19713,3.0
The A.V. Club,19713,2.5
The Salt Lake Tribune,19713,2.5
Collider,19713,2.0
Boston Globe,19713,1.0
Le Journal du Geek,24351,4.5
Le Parisien,24351,4.0
Première,24351,3.5
Ecran Large,24351,2.5
La Croix,26106,4.5
Le Figaro,26106,4.5
Première,26106,4.5
Le Parisien,26106,4.0
Les Echos,26106,4.0
Télé Loisirs,26106,4.0
Télérama,26106,4.0
Téléstar,26106,3.5
Le Figaro,23707,5.0
Le Parisien,23707,5.0
Le Point,23707,5.0
The Hollywood Reporter,23707,5.0
Variety,23707,5.0
Les Inrockuptibles,23707,4.5
Télé Câble Sat,23707,4.5
Boston Herald,23707,4.0
Slant Magazine,23707,4.0
Wall Street Journal,23707,1.5
Entertainment weekly,22221,4.5
indieWIRE,22221,4.5
New York Times,22221,4.0
TVLine,22221,4.0
The Hollywood Reporter,22221,4.0
Vulture,22221,4.0
Boston Globe,22221,3.5
Variety,22221,3.5
Washington Post,22221,3.5
L'Obs,19610,3.5
La Critiquerie,19610,2.5
Ecran Large,19610,1.0
GQ,22721,4.0
Brain Damaged,22721,3.5
CNN,22721,3.5
Le Parisien,22721,2.5
Première,22721,2.5
Les Inrockuptibles,22721,2.0
Télérama,22721,1.5
New Yorker,22721,1.0
Blabla-Séries,17208,4.0
Brain Damaged,17208,4.0
L'Obs,17208,4.0
Les Inrockuptibles,17208,4.0
Libération,17208,4.0
Télé Loisirs,17208,3.5
Télérama,17208,3.5
Critictoo,17208,3.0
Le Monde,17208,2.0
Boston Herald,21935,5.0
Le Parisien,21935,5.0
Vulture,21935,5.0
Wall Street Journal,21935,5.0
Brain Damaged,21935,4.5
Entertainment weekly,21935,4.5
Franceinfo Culture,21935,4.5
Rolling Stone,21935,4.5
Télé 7 Jours,21935,4.5
Le Figaro Magazine,21935,4.0
Le Monde,21935,4.0
Première,21935,4.0
USA Today,21935,4.0
Variety,21935,4.0
Télérama,21935,3.5
L'Express,21935,3.0
indieWIRE,21935,3.0
Les Inrockuptibles,21935,2.5
Les Echos,25786,4.0
Paris Match,25786,4.0
Première,25786,4.0
20 Minutes,25786,3.5
Le Point,25786,3.0
Le Monde,25786,2.5
Télérama,25786,2.5
Les Inrockuptibles,25786,1.0
Newsday,18245,4.5
Pittsburg Post-Gazette,18245,3.5
New York Times,18245,2.5
Philadelphia Inquirer,18245,1.5
The A.V. Club,18245,1.5
The Hollywood Reporter,18245,1.5
The Wrap,18245,1.0
Entertainment weekly,10790,5.0
The Hollywood Reporter,10790,5.0
Boston Globe,10790,4.5
CNews,10790,4.5
Chicago Sun-Times,10790,4.5
Huffington Post,10790,4.5
Le Monde,10790,4.5
New York Times,10790,4.5
San Francisco Chronicle,10790,4.0
Télé 7 Jours,10790,4.0
Télé Loisirs,10790,4.0
Variety,10790,3.5
New York Post,10790,3.0
Télérama,10790,2.5
Elle,22881,4.5
GQ,22881,4.5
L'Obs,22881,4.5
Critictoo,22881,4.0
Ecran Large,22881,4.0
Le Monde,22881,4.0
Les Inrockuptibles,22881,4.0
Ouest France,22881,4.0
Première,22881,4.0
Télérama,22881,4.0
Metro,22881,2.5
RogerEbert.com,22289,5.0
Washington Post,22289,5.0
indieWIRE,22289,5.0
Entertainment weekly,22289,4.5
Pittsburg Post-Gazette,22289,4.5
Rolling Stone,22289,4.5
TV Guide,22289,4.5
The Hollywood Reporter,22289,4.5
USA Today,22289,3.5
Les Inrockuptibles,22289,3.0
Variety,22289,2.5
Ouest France,22289,2.0
Los Angeles Times,10846,4.0
The Hollywood Reporter,10846,4.0
Hitfix,10846,3.5
Time,10846,3.5
Variety,10846,2.5
Huffington Post,10846,2.0
Slant Magazine,10846,2.0
Miami Herald,10846,1.0
The Daily Beast,21514,4.0
Entertainment weekly,21514,3.5
Ecran Large,21514,3.0
Pittsburg Post-Gazette,21514,3.0
USA Today,21514,3.0
Télé Loisirs,21514,2.5
Première,21514,2.0
Boston Herald,21514,1.5
Salon.com,23925,4.5
Ecran Large,23925,4.0
The Guardian,23925,4.0
CNN,23925,3.0
Le Monde,23925,2.0
Les Inrockuptibles,23925,2.0
Télérama,23925,2.0
Vulture,23925,1.0
Première,24979,4.0
Télérama,24979,4.0
Le Parisien,24979,3.5
Télé Loisirs,24979,3.5
Le Figaro,24979,3.0
Les Inrockuptibles,24979,2.5
Washington Post,20590,4.5
Philadelphia Daily News,20590,4.0
Pittsburg Post-Gazette,20590,4.0
The Hollywood Reporter,20590,4.0
indieWIRE,20590,4.0
The A.V. Club,20590,3.5
San Francisco Chronicle,20590,2.5
Entertainment weekly,25895,4.0
LCI,25895,4.0
Variety,25895,4.0
indieWIRE,25895,4.0
Le Figaro,25895,3.5
The A.V. Club,25895,3.5
TV Guide,25895,3.0
The Hollywood Reporter,25895,3.0
Télérama,25895,2.5
Le Figaro,25853,4.0
Télé Câble Sat,25853,4.0
Télé Loisirs,25853,4.0
Télé 7 Jours,25853,3.5
Télé Z,25853,3.5
Télérama,25853,3.0
Newsday,10470,5.0
TV Guide,10470,5.0
Denver Post,10470,4.5
Time,10470,4.5
Los Angeles Times,10470,4.0
New York Times,10470,4.0
The Hollywood Reporter,10470,4.0
Variety,10470,3.5
New York Daily News,10470,3.0
Wall Street Journal,10470,3.0
Los Angeles Times,11787,4.0
The Hollywood Reporter,11787,4.0
Vulture,11787,4.0
Boston Globe,11787,3.5
New York Daily News,11787,3.0
Time,11787,3.0
TV Guide,11787,2.5
Washington Post,11787,2.5
Le Figaro,26101,4.5
Télé 7 Jours,26101,4.0
La Voix du Nord,26101,3.5
Télé Loisirs,26101,3.5
Télé Z,26101,3.5
Téléstar,26101,3.5
Télé Câble Sat,26101,2.5
Télérama,26101,1.0
New York Daily News,11112,4.0
New York Times,11112,4.0
The Hollywood Reporter,11112,3.5
Newsday,11112,3.0
The Detroit News,11112,3.0
Wall Street Journal,11112,3.0
Los Angeles Times,11112,2.5
The A.V. Club,11112,2.5
Washington Post,11112,2.5
TV Guide,11112,2.0
Première,25007,4.0
Télé Z,25007,4.0
Le Monde,25007,3.5
Télé Câble Sat,25007,3.5
Le Figaro,25007,3.0
Télé 7 Jours,25007,3.0
Télé Loisirs,25007,3.0
Télérama,25007,2.0
Variety,24727,4.0
Wall Street Journal,24727,3.5
indieWIRE,24727,3.5
Hollywood Reporter,24727,2.5
Los Angeles Times,24727,2.5
Uncle Barky,24727,2.0
Le Parisien,24290,5.0
L'Express,24290,4.5
Le Monde,24290,4.5
La Croix,24290,4.0
Le Figaro,24290,4.0
Les Inrockuptibles,24290,4.0
Première,24290,4.0
Libération,24290,3.5
Télérama,24290,3.5
Brain Damaged,10648,4.5
Les Inrockuptibles,10648,4.5
Première,10648,4.5
Le Monde,10648,4.0
Télérama,10648,4.0
Ecran Large,10648,3.5
Metro,10648,2.0
Première,22057,4.5
The Guardian,22057,4.0
Le Parisien,22057,3.5
Télé Loisirs,22057,3.0
The Hollywood Reporter,22057,2.5
CNN,22057,2.0
Télérama,22057,2.0
Variety,22057,2.0
Le Monde,23864,4.5
Le Point,23864,4.5
Première,23864,4.5
Télé Loisirs,23864,4.5
Brain Damaged,23864,4.0
L'Express,23864,4.0
Les Inrockuptibles,23864,3.5
Télérama,23864,3.5
Chicago Sun-Times,23639,4.5
Hollywood Reporter,23639,4.5
Première,23639,4.5
Vulture,23639,4.5
indieWIRE,23639,4.5
Le Monde,23639,4.0
Libération,23639,4.0
New York Times,23639,4.0
TV Guide,23639,4.0
Le Parisien,25003,3.0
Les Inrockuptibles,25003,3.0
Vanity Fair,25003,3.0
Le Figaro,25003,2.5
Télérama,25003,2.0
Le Parisien,18147,4.0
San Francisco Chronicle,18147,4.0
St. Louis Post-Dispatch,18147,4.0
USA Today,18147,4.0
Wall Street Journal,18147,4.0
Washington Post,18147,4.0
Huffington Post,18147,3.5
L'Obs,18147,3.5
20 Minutes,18147,3.0
DailyMars,18147,3.0
Le Monde,18147,3.0
New York Times,18147,3.0
Newsday,18147,3.0
Télé Loisirs,18147,3.0
Télérama,18147,3.0
Variety,18147,2.5
Collider,24672,4.0
Le Parisien,24672,3.5
The A.V. Club,24672,3.5
indieWIRE,24672,3.5
Entertainment weekly,24672,3.0
Variety,24672,2.5
Hollywood Reporter,24672,2.0
Rolling Stone,24672,2.0
Time,24672,1.5
TV Guide,24672,1.0
Variety,25046,3.5
CNN,25046,2.5
Entertainment weekly,25046,2.5
Les Inrockuptibles,25046,2.0
TV Guide,25046,2.0
TVLine,25046,2.0
The Hollywood Reporter,25046,2.0
Entertainment weekly,245,5.0
Newsday,245,5.0
Philadelphia Inquirer,245,5.0
Boston Globe,245,4.5
New York Times,245,4.5
Philadelphia Daily News,245,4.5
Variety,245,4.5
USA Today,245,4.0
Miami Herald,245,3.5
St. Louis Post-Dispatch,245,3.5
People Weekly,245,2.5
Pittsburg Post-Gazette,245,2.5
San Francisco Chronicle,18054,5.0
Newsday,18054,4.5
Brain Damaged,18054,4.0
New York Daily News,18054,4.0
Wall Street Journal,18054,4.0
Télé Loisirs,18054,3.5
Critictoo,18054,3.0
Huffington Post,18054,3.0
Ouest France,18054,3.0
Uncle Barky,18054,3.0
Hitfix,18054,2.5
Variety,18054,2.5
Washington Post,18054,2.0
USA Today,4178,3.5
Miami Herald,4178,3.0
New York Post,4178,3.0
Slant Magazine,4178,3.0
Kansas City Star,4178,2.5
Los Angeles Times,4178,2.5
The Hollywood Reporter,4178,2.5
Boston Globe,4178,1.5
San Francisco Chronicle,4178,1.5
Washington Post,4178,1.5
Le Parisien,28862,4.5
Télé 7 Jours,28862,4.0
Télé Z,28862,4.0
Télérama,28862,4.0
Le Dauphiné Libéré,28862,3.5
Le Figaro,28862,3.5
Télé Câble Sat,28862,3.5
Télé Loisirs,28862,3.0
Le Parisien,20705,4.0
Le Monde,20705,3.5
Télé 7 Jours,20705,3.0
Télé Loisirs,20705,2.5
Télé Câble Sat,25535,4.0
Télé Loisirs,25535,3.5
Télé 7 Jours,25535,3.0
Télérama,25535,2.5
Elle,20322,5.0
Les Inrockuptibles,20322,5.0
Yahoo TV,20322,5.0
Ecran Large,20322,4.5
L'Obs,20322,4.5
Le Figaro Magazine,20322,4.5
Le Monde,20322,4.5
Le Parisien,20322,4.5
Première,20322,4.5
The Hollywood Reporter,20322,4.5
Vanity Fair,20322,4.5
indieWIRE,20322,4.5
Brain Damaged,20322,4.0
Los Angeles Times,20322,4.0
RogerEbert.com,20322,4.0
Rolling Stone,20322,4.0
The A.V. Club,20322,4.0
The Oregonian,20322,4.0
Télé 7 Jours,20322,4.0
Télérama,20322,4.0
DailyMars,20322,3.5
San Francisco Chronicle,20322,3.5
Newsday,20322,2.5
USA Today,20322,2.5
Le Journal du Geek,24397,4.0
Le Figaro,24397,3.5
Le Parisien,24397,3.5
Ecran Large,24397,3.0
Les Echos,24397,3.0
Première,24397,3.0
Le Monde,24397,2.5
Les Inrockuptibles,24397,2.5
Télérama,24397,2.5
Télé 7 Jours,24240,4.5
Le Figaro,24240,3.5
Télé Loisirs,24240,3.5
Le Parisien,24240,3.0
Télé Z,24240,3.0
Télé Câble Sat,24240,2.5
L'Obs,24240,2.0
New York Times,17130,4.0
Variety,17130,4.0
The Wrap,17130,3.0
Entertainment weekly,17130,2.0
Pittsburg Post-Gazette,17130,2.0
The Hollywood Reporter,17130,1.0
San Jose Mercury News,17298,4.5
Colorado Springs Gazette,17298,4.0
Hitfix,17298,4.0
The Hollywood Reporter,17298,3.5
We Got This Covered,17298,3.5
Variety,17298,3.0
Washington Post,17298,2.5
Colorado Springs Gazette,19619,4.5
Entertainment weekly,19619,4.0
The Detroit News,19619,3.5
RogerEbert.com,19619,3.0
TV Guide,19619,3.0
Variety,19619,2.0
L'Express,20413,4.5
L'Humanité,20413,4.5
Le Monde,20413,4.0
Première,20413,4.0
20 Minutes,20413,3.5
Les Inrockuptibles,20413,3.5
Télé 2 semaines,20413,3.5
Télé 7 Jours,20413,3.5
Vanity Fair,20413,3.5
Le Point,20413,3.0
Collider,24227,3.0
The A.V. Club,24227,3.0
The Independent,24227,3.0
Wall Street Journal,24227,3.0
The Hollywood Reporter,24227,2.0
New York Times,25797,4.5
Time,25797,4.5
Le Parisien,25797,4.0
Les Inrockuptibles,25797,4.0
The Hollywood Reporter,25797,4.0
Wall Street Journal,25797,4.0
Entertainment weekly,25797,3.5
Newsday,25797,2.5
We Got This Covered,17115,4.5
Collider,17115,4.0
New York Post,17115,4.0
Los Angeles Times,17115,3.5
Washington Post,17115,3.0
New York Times,17115,2.5
The Hollywood Reporter,17115,2.0
USA Today,17115,2.0
indieWIRE,17115,1.0
Cosmopolitan,24010,4.0
Elle,24010,4.0
Télé Loisirs,24010,4.0
Variety,24010,4.0
Le Parisien,24010,3.0
RogerEbert.com,24010,3.0
Télérama,24010,3.0
TV Guide,24010,2.5
The A.V. Club,24010,2.5
The Hollywood Reporter,24010,0.5
Pittsburg Post-Gazette,17468,3.5
The A.V. Club,17468,3.5
The Hollywood Reporter,17468,3.0
Uncle Barky,17468,3.0
Boston Herald,17468,2.5
Variety,17468,2.5
Philadelphia Inquirer,17468,2.0
Entertainment weekly,17468,1.5
TV Guide,17468,1.5
San Francisco Chronicle,17468,0.5
Entertainment weekly,11103,4.0
The Detroit News,11103,4.0
Los Angeles Times,11103,3.0
Pittsburg Post-Gazette,11103,3.0
St. Louis Post-Dispatch,11103,3.0
Hitfix,11103,2.0
Kansas City Star,11103,2.0
Variety,11103,2.0
Vulture,11103,2.0
Huffington Post,11103,1.0
Le Parisien,29745,5.0
Première,29745,4.0
indieWIRE,29745,3.5
Vanity Fair,10841,5.0
Entertainment weekly,10841,3.5
People Weekly,10841,3.5
The Wrap,10841,3.5
Philadelphia Inquirer,10841,3.0
The Hollywood Reporter,10841,2.5
Variety,10841,2.5
Time,10841,1.5
Vulture,10841,1.5
Washington Post,10841,1.5
Uncle Barky,10841,1.0
Vulture,25348,4.5
The A.V. Club,25348,4.0
The Hollywood Reporter,25348,4.0
Première,25348,3.5
indieWIRE,25348,3.5
Washington Post,25348,2.5
20 Minutes,26950,4.0
Le Monde,26950,4.0
RogerEbert.com,26950,3.5
Rolling Stone,26950,3.5
Télé Loisirs,26950,3.5
indieWIRE,26950,3.5
Time,26950,3.0
The Hollywood Reporter,26950,2.5
CNN,24928,4.0
Le Point,24928,4.0
indieWIRE,24928,4.0
Slate,24928,2.5
The Hollywood Reporter,24928,2.5
Libération,24928,1.5
Boston Globe,11939,5.0
Pittsburg Post-Gazette,11939,5.0
Los Angeles Times,11939,4.5
TV Guide,11939,4.5
The A.V. Club,11939,4.5
Denver Post,11939,4.0
Slate,11939,4.0
Time,11939,4.0
Washington Post,11939,4.0
Philadelphia Daily News,11939,3.5
Télé Loisirs,9245,4.0
Télérama,9245,4.0
Le Parisien,9245,3.5
Première,9245,3.5
DailyMars,9245,3.0
Le Figaro,9245,3.0
Le Monde,9245,3.0
Les Inrockuptibles,9245,3.0
Metro,9245,2.5
Collider,23595,3.0
Le Parisien,23595,3.0
Pittsburg Post-Gazette,23595,2.5
Télérama,23595,2.0
Variety,23595,2.0
TV Guide,23595,1.5
Vulture,23595,1.5
The Hollywood Reporter,23595,1.0
The A.V. Club,22438,4.0
Vulture,22438,4.0
Entertainment weekly,22438,3.5
Rolling Stone,22438,2.5
Slate,22438,2.5
The Hollywood Reporter,22438,2.5
RogerEbert.com,22438,2.0
TVLine,22438,2.0
20 Minutes,18755,4.0
Télérama,18755,4.0
Collider,18755,3.5
Le Monde,18755,3.5
RogerEbert.com,18755,3.5
Hollywood Reporter,18755,3.0
New York Times,18755,3.0
Première,18755,2.5
Hollywood Reporter,25128,3.5
RogerEbert.com,25128,3.5
TV Guide,25128,3.5
USA Today,25128,3.5
Variety,25128,3.5
New York Post,25128,3.0
Pittsburg Post-Gazette,25128,3.0
Le Figaro,19539,4.0
Paris Match,19539,4.0
Télé Loisirs,19539,4.0
Télérama,19539,4.0
La Croix,19539,3.5
Bande à part,25236,4.5
Le Parisien,25236,4.5
Les Echos,25236,4.5
Marie Claire,25236,4.5
Première,25236,4.5
Télé Loisirs,25236,4.5
Le Figaro,25236,4.0
Télérama,25236,4.0
Le Monde,25236,3.5
Les Inrockuptibles,25236,3.5
Marianne,25236,3.0
Entertainment weekly,11450,5.0
Newsday,11450,4.5
The Hollywood Reporter,11450,4.5
Pittsburg Post-Gazette,11450,4.0
TV Guide,11450,4.0
Huffington Post,11450,3.5
Los Angeles Times,11450,3.5
New York Times,11450,3.5
Washington Post,11450,3.5
Variety,11450,2.0
The A.V. Club,24089,3.5
The Detroit News,24089,3.0
RogerEbert.com,24089,2.5
The Guardian,24089,2.0
indieWIRE,24089,2.0
The Hollywood Reporter,24089,1.5
The Hollywood Reporter,23641,4.0
indieWIRE,23641,4.0
Rolling Stone,23641,3.5
Télérama,23641,3.0
The Daily Beast,23641,2.5
San Francisco Chronicle,11561,5.0
New York Times,11561,4.5
Télérama,11561,4.5
Vulture,11561,4.5
Les Inrockuptibles,11561,4.0
Libération,11561,4.0
Slate,11561,4.0
Variety,11561,3.5
Chicago Sun-Times,22975,3.0
Los Angeles Times,22975,3.0
Boston Globe,22975,2.0
The Hollywood Reporter,22975,2.0
The Wrap,22975,2.0
Salon.com,22975,1.5
Time,22975,1.5
Brain Damaged,18416,4.0
Télérama,18416,4.0
Télé Loisirs,18416,3.5
Huffington Post,18416,3.0
Paris Match,18416,3.0
San Francisco Chronicle,4138,5.0
The Hollywood Reporter,4138,5.0
Huffington Post,4138,4.5
New York Post,4138,4.5
Pittsburg Post-Gazette,4138,4.5
L'Obs,4138,4.0
Libération,4138,4.0
Season One,4138,4.0
Télé 7 Jours,4138,4.0
Variety,4138,4.0
Télérama,4138,3.5
Télé Loisirs,4138,3.0
DailyMars,21618,4.0
Les Inrockuptibles,21618,4.0
Le Figaro Magazine,21618,3.5
Critictoo,21618,3.0
Télérama,21618,3.0
Le Monde,25369,4.0
Marianne,25369,4.0
Première,25369,4.0
Vanity Fair,25369,4.0
Le Parisien,25369,3.5
Télé Câble Sat,25369,3.5
Télé Loisirs,25369,3.5
Télé Z,25369,3.5
Les Inrockuptibles,25369,3.0
Libération,25369,3.0
TéléCinéObs,25369,2.5
Los Angeles Times,22833,4.0
Variety,22833,3.5
Pittsburg Post-Gazette,22833,3.0
TV Guide,22833,3.0
Collider,22833,2.5
The Hollywood Reporter,22833,2.5
The Hollywood Reporter,24480,4.0
Première,24480,3.5
Variety,24480,3.5
indieWIRE,24480,3.5
Ecran Large,24480,3.0
Les Echos,24480,3.0
Télérama,24480,2.5
Ecran Large,21505,4.5
Le Parisien,21505,4.5
Télérama,21505,4.5
L'Obs,21505,4.0
Le Figaro,21505,4.0
Le Monde,21505,4.0
Le Point,21505,4.0
Paris Match,21505,4.0
Télé 7 Jours,21505,4.0
Libération,21505,3.5
Les Inrockuptibles,21505,3.0
Chicago Sun-Times,4531,5.0
New York Daily News,4531,5.0
People Weekly,4531,5.0
Philadelphia Inquirer,4531,5.0
San Francisco Chronicle,4531,5.0
TV Guide,4531,5.0
USA Today,4531,5.0
Variety,4531,5.0
Zap2It,4531,5.0
New York Post,4531,4.0
New York Times,4531,4.0
Pittsburg Post-Gazette,4531,4.0
Slant Magazine,4531,4.0
New Yorker,4531,3.0
Le Parisien,25631,4.0
Télé Câble Sat,25631,4.0
Télé Loisirs,25631,4.0
Télé Z,25631,4.0
Télérama,25631,4.0
Les Inrockuptibles,25631,3.0
Télé 7 Jours,25631,3.0
Le Monde,25631,2.0
Newsday,8647,5.0
Washington Post,8647,5.0
New York Post,8647,4.0
New York Times,8647,4.0
Boston Herald,8647,3.0
TV Guide,8647,3.0
The Hollywood Reporter,8647,3.0
AOL TV,8647,1.5
Ecran Large,23853,2.5
Le Figaro,23853,2.5
Première,23853,2.5
Télérama,23853,2.5
Le Point,23853,2.0
Les Inrockuptibles,23853,2.0
Paris Match,23853,2.0
The Hollywood Reporter,23853,2.0
TV Guide,24712,4.0
Variety,24712,4.0
Uncle Barky,24712,3.5
New York Times,24712,2.5
Pittsburg Post-Gazette,24712,2.5
Hollywood Reporter,24712,2.0
DailyMars,18215,4.0
Le Monde,18215,4.0
Télérama,18215,4.0
Brain Damaged,18215,3.5
Critictoo,18215,3.0
Paris Match,18215,3.0
Télé Loisirs,18215,3.0
Première,19879,3.5
TVLine,19879,3.5
Time,19879,3.5
The Hollywood Reporter,19879,3.0
Entertainment weekly,19879,2.5
Variety,19879,2.5
Boston Globe,20251,3.5
Uncle Barky,20251,3.0
The Wrap,20251,2.5
New York Times,20251,2.0
USA Today,20251,2.0
Los Angeles Times,20251,1.5
San Francisco Chronicle,20251,1.5
The A.V. Club,23751,5.0
Slant Magazine,23751,4.5
Collider,23751,4.0
RogerEbert.com,23751,4.0
San Francisco Chronicle,23751,4.0
Variety,23751,4.0
indieWIRE,23751,4.0
CNN,23751,3.5
Ecran Large,23751,3.5
Première,23751,3.5
Rolling Stone,23751,3.5
TV Guide,23751,3.5
Les Inrockuptibles,23751,3.0
The Independent,23751,3.0
Vulture,23751,3.0
Hollywood Reporter,23751,2.5
La Voix du Nord,25147,3.0
Première,25147,3.0
Le Figaro,25147,2.5
Le Parisien,25147,2.5
Ecran Large,25147,2.0
Le Journal du Geek,25147,2.0
The A.V. Club,25147,2.0
Le Monde,25147,1.0
Les Inrockuptibles,25147,1.0
Télérama,25147,1.0
USA Today,11467,5.0
Uncle Barky,11467,4.5
Hitfix,11467,4.0
Los Angeles Times,11467,4.0
Wall Street Journal,11467,4.0
Entertainment weekly,11467,3.5
New York Times,11467,3.5
Pittsburg Post-Gazette,11467,3.0
The A.V. Club,11467,2.5
Huffington Post,11467,1.5
Le Figaro,24796,4.5
Le Parisien,24796,4.5
New York Times,24796,4.5
indieWIRE,24796,4.5
Hollywood Reporter,24796,4.0
Les Inrockuptibles,24796,4.0
Time,24796,4.0
TV Guide,30169,4.0
Wall Street Journal,30169,4.0
indieWIRE,30169,3.5
